year,country,iso,crisis_bin,crisis_lv,crisisJST,crisis_union,crisis_h1,crisis_h2,crisis_h3,tloans,tmort,lev,ltd,noncore,hpnom,housing_capgain,eq_capgain,stir,ltrate,bill_rate,gdp,iy,ca,cpi,debtgdp,money,bond_rate,housing_tr,eq_tr,tloans_gap,hpnom_gap,term_spread,tloans_growth
1901,Belgium,BEL,0,0,0.0,0,0,0,0,1813.501,163.423,12.95894718170166,72.2715835571289,1.5250768661499023,0.447680780579713,0.06474859267473221,-0.15394791960716248,3.2794520548,2.9075,0.03134629875421524,6127.252098358124,0.11406418224366503,-403.6262999999999,0.6415679639029891,0.460072,,0.029075000435113907,0.136683851480484,-0.10635245591402054,707.4260064587686,0.04887936989218972,-0.37195205479999993,0.14862073748567783
1902,Belgium,BEL,0,0,0.0,0,0,0,0,1836.533,192.174,12.95894718170166,72.2715835571289,1.5250768661499023,0.46583000141402575,0.04054002836346626,-0.02742605470120907,3.0,2.8375,0.031370680779218674,6258.8082738493795,0.10567506960765496,-495.5058899999999,0.6274675690919344,0.462389,,0.02837499976158142,0.10850058495998383,0.017839796841144562,633.6629988667039,0.06745475439642357,-0.1625000000000001,0.012700296277752265
1903,Belgium,BEL,0,0,0.0,0,0,0,0,1727.402,213.277,12.95894718170166,72.2715835571289,1.5250768661499023,0.43860617016255665,-0.058441922068595886,0.07439745217561722,3.1739726027,2.77,0.03101206012070179,6442.475869420605,0.13449798145350716,-594.8005800000001,0.6274675690919344,0.467365,,0.027699999511241913,0.007255040109157562,0.11917615681886673,392.20422225048765,0.04096874505872217,-0.4039726027000001,-0.05942229189456427
1904,Belgium,BEL,0,0,0.0,0,0,0,0,1795.6,247.653,12.95894718170166,72.2715835571289,1.5250768661499023,0.4718797416921299,0.0758630782365799,0.0933280736207962,3.0,2.85,0.03143617883324623,6656.8328035417935,0.11343232168881365,-647.1781699999999,0.5499153976311335,0.473951,,0.02850000001490116,0.14563781023025513,0.13691067695617676,283.51251232575964,0.07494169629399111,-0.1499999999999999,0.03948009785793927
1905,Belgium,BEL,0,0,0.0,0,0,0,0,1716.708,273.248,12.95894718170166,72.2715835571289,1.5250768661499023,0.45978026113592146,-0.025642111897468567,0.12480037659406662,3.1726027397,2.875,0.03146369010210037,6883.68362151347,0.12741724463611503,-752.3039699999999,0.5640157924421881,0.471549,,0.028750000521540642,0.039591819047927856,0.163978710770607,-26.840805747465538,0.0630506309208409,-0.29760273969999984,-0.04393628870572497
1906,Belgium,BEL,0,0,0.0,0,0,0,0,1725.655,363.747,12.95894718170166,72.2715835571289,1.5250768661499023,0.45373052085781723,-0.013156292028725147,0.07532108575105667,3.8410958904,2.915,0.031209399923682213,7329.4234781316545,0.1232566248485189,-677.25064,0.620417371686407,0.454198,,0.02914999984204769,0.05437825992703438,0.11540910601615906,-314.64518808998787,0.05607846474785638,-0.9260958904000001,0.005211719174140317
1907,Belgium,BEL,0,0,0.0,0,0,0,0,1754.118,446.212,12.95894718170166,72.2715835571289,1.5250768661499023,0.4809543521092862,0.059998106211423874,-0.1105864942073822,4.9479452055,3.0275,0.03132813051342964,7655.000568576767,0.13348137480151423,-889.5074800000002,0.6345177664974616,0.446244,,0.030275000259280205,0.1290246695280075,-0.07092306017875671,-658.8749888082389,0.0804515258939037,-1.9204452055,0.016494026905725656
1908,Belgium,BEL,0,0,0.0,0,0,0,0,1925.137,496.793,12.95894718170166,72.2715835571289,1.5250768661499023,0.45373052085781723,-0.05660208687186241,-0.021980352699756622,3.5602739726000006,3.145,0.03135325014591217,7290.1777415860215,0.13962622532417843,-736.7201700000003,0.641567963902989,0.494637,,0.031449999660253525,0.009075593203306198,0.023607909679412842,-946.3549490384255,0.047510881031999186,-0.41527397260000054,0.09749572149650132
1909,Belgium,BEL,0,0,0.0,0,0,0,0,2012.569,584.188,12.95894718170166,72.2715835571289,1.5250768661499023,0.47792948197023416,0.053331159055233,0.12737561762332916,3.1123287671,3.11,0.030959440395236015,7312.521685749077,0.1369158332824061,-848.9622000000002,0.6345177664974616,0.509812,,0.031099999323487282,0.12354102730751038,0.1726027876138687,-1411.4456224447194,0.06198815691975923,-0.002328767100000295,0.04541598857639739
1910,Belgium,BEL,0,0,0.0,0,0,0,0,2144.3811,700.608,12.95894718170166,72.2715835571289,1.5250768661499023,0.5172527937779117,0.0822800025343895,0.04836418107151985,4.0643835616,3.215,0.0309192705899477,7735.108175538628,0.16620323476089954,-872.2478999999998,0.6486181613085163,0.496438,,0.03215000033378601,0.14987125992774963,0.0881141945719719,-1932.0315753186965,0.08632730657677079,-0.8493835615999998,0.06549445012816957
1911,Belgium,BEL,0,0,0.0,0,0,0,0,2345.1001,853.572,12.95894718170166,72.2715835571289,1.5250768661499023,0.49607870280454686,-0.04093547910451889,-0.03729700297117233,4.0739726027,3.25,0.030939970165491104,7984.995226999849,0.13666883560680937,-919.327050000001,0.6909193457416805,0.492924,,0.032499998807907104,0.022036157548427582,0.00031368143390864134,-2485.9090598958187,0.043494000822643875,-0.8239726026999996,0.09360229858395974
1912,Belgium,BEL,0,0,0.0,0,0,0,0,2585.8311,962.483,12.95894718170166,72.2715835571289,1.5250768661499023,0.5081781833607554,0.02438926137983799,0.035225555300712585,4.4164383562,3.5025,0.031060589477419853,8402.65480165666,0.16948214982236634,-895.3348599999999,0.7402707275803718,0.486986,,0.03502500057220459,0.09077023714780807,0.0775059312582016,-3099.4659494732527,0.02563081999746525,-0.9139383561999996,0.10265276096316733
1913,Belgium,BEL,0,0,0.0,0,0,0,0,3009.0,990.15,12.95894718170166,72.2715835571289,1.5250768661499023,0.5202776639169637,0.023810554295778275,-0.0805363580584526,4.38,,0.03113899938762188,8647.446067183248,0.18066605884121942,-1093.2396400000002,0.705019740552735,0.494715,,,0.08896327018737793,-0.039487529546022415,-3621.5545446984233,-0.002272936400924186,,0.16364908752160967
1914,Belgium,BEL,0,0,0.0,0,0,0,0,,990.15,12.95894718170166,72.2715835571289,1.5250768661499023,0.5202776639169637,0.03488360717892647,-0.04701809957623482,3.0,,0.03167058899998665,11966.898826979472,,,0.705019740552735,,,,0.09938104450702667,-0.012594593688845634,,-0.054117954951311664,,
1915,Belgium,BEL,0,0,0.0,0,0,0,0,,990.15,12.95894718170166,72.2715835571289,1.5250768661499023,0.5202776639169637,0.033707693219184875,0.0,,,,15048.717008797654,,,0.9837772210868649,,,,0.09686204046010971,0.011960053816437721,,-0.11960027877906587,,
1916,Belgium,BEL,0,0,0.0,0,0,0,0,,990.15,12.95894718170166,72.2715835571289,1.5250768661499023,0.5202776639169637,0.03260863944888115,-0.00425606919452548,,,,18130.535190615832,,,1.5874495754380051,,,,0.09338206797838211,0.01129187736660242,,-0.2003801366783855,,
1917,Belgium,BEL,0,0,0.0,0,0,0,0,,990.15,12.95894718170166,72.2715835571289,1.5250768661499023,0.5202776639169637,0.03157879412174225,0.06645522266626358,,,,21212.353372434012,,,3.0707081389187962,,,,0.09027736634016037,0.08238741010427475,,-0.29781875674652225,,
1918,Belgium,BEL,0,0,0.0,0,0,0,0,,990.15,12.95894718170166,72.2715835571289,1.5250768661499023,0.5202776639169637,0.030612200498580933,0.19855765998363495,,,,24294.171554252192,,,4.2889234989488765,,,,0.08751387894153595,0.21018804609775543,,-0.412776416739031,,
1919,Belgium,BEL,0,0,0.0,0,0,0,0,,990.15,12.95894718170166,72.2715835571289,1.5250768661499023,0.62917298892284,0.029702860862016678,0.21782515943050385,,,0.027819029986858368,27375.989736070373,,-3044.50776,2.6730262651899688,,,,0.08725759387016296,0.2525513470172882,,-0.4364735225137243,,
1920,Belgium,BEL,0,0,0.0,0,0,0,0,9182.0,740.0,12.95894718170166,72.2715835571289,1.5250768661499023,0.7944641978771453,0.2627115249633789,-0.125119149684906,4.93,4.85,0.02845766954123974,28518.85921277743,0.286,-4407.21835,3.2078398195149442,1.02943,,0.048500001430511475,0.3261439800262451,-0.08467575907707214,1531.6888186549304,-0.42049330494989035,-0.08000000000000007,
1921,Belgium,BEL,0,0,0.0,0,0,0,0,9614.0,1113.0,13.661574363708496,72.34700012207031,1.5484559535980225,1.0663948964793897,0.34227603673934937,-0.04714784026145935,5.19,4.98,0.02854277938604355,28480.632420517533,0.22,-2937.3470099999995,2.8130287648054124,1.23381,,0.049800001084804535,0.40021592378616333,0.006892587058246136,894.9573911748139,-0.3125847643635764,-0.20999999999999996,0.04704857329557832
1922,Belgium,BEL,0,0,0.0,0,0,0,0,10511.0,1564.0,14.403308868408203,71.14903259277344,1.5331331491470337,1.4289691612823823,0.340006947517395,0.22905172407627106,4.71,4.76,0.028658630326390266,29126.700612238696,0.212,-2958.3960400000005,2.6297236322617015,1.41229,,0.047600001096725464,0.38730520009994507,0.2804209589958191,695.946301402595,-0.12568519695515645,0.04999999999999982,0.09330143540669855
1923,Belgium,BEL,0,0,0.0,0,0,0,0,11559.0,2148.0,14.162843704223633,79.9952621459961,1.8136303424835205,1.775547502638184,0.24253833293914795,0.46181681752204895,5.44,5.0,0.030416779220104218,35221.87216042219,0.189,-3788.5741500000004,3.0174844895657063,1.26439,,0.05000000074505806,0.2872593104839325,0.5130442976951599,640.1132844017066,0.03740599678515677,-0.4400000000000004,0.09970507087812774
1924,Belgium,BEL,0,0,0.0,0,0,0,0,12054.0,2614.0,16.007436752319336,85.33503723144531,2.2201030254364014,1.9621666095220773,0.105105459690094,-0.07054465264081955,5.5,5.4,0.033241111785173416,42557.84427444949,0.179,-4333.238200000002,3.5321489001692026,1.04019,,0.05400000140070915,0.14550985395908356,-0.030854078009724617,41.17620948207514,0.03687980798276036,-0.09999999999999964,0.04282377368284451
1925,Belgium,BEL,0,0,1.0,1,0,0,0,15796.0,3067.0,14.13300895690918,83.41063690185547,1.9591567516326904,1.9248427881452985,-0.01902485452592373,0.02563570998609066,5.69,5.81,0.03632991015911102,44716.55620676836,0.165,-3284.861000000001,3.6520022560631675,1.16258,,0.05810000002384186,0.023401549085974693,0.07084638625383377,2715.2526627426214,-0.1871866699929583,0.11999999999999922,0.31043636966981913
1926,Belgium,BEL,0,0,0.0,0,0,0,0,17974.0,3372.0,13.05144214630127,84.06995391845703,2.405942678451538,2.5113599812089626,0.3047110438346863,0.5822947025299072,7.06,6.570000000000001,0.03634915128350258,55235.21490189992,0.134,-3174.634000000002,4.357021996615902,1.16112,,0.065700002014637,0.3517763614654541,0.636900782585144,3867.3572897585545,0.21695909319731044,-0.48999999999999844,0.13788300835654588
1927,Belgium,BEL,0,0,0.0,0,0,0,0,23501.0,3864.0,13.316039085388184,87.6926040649414,2.605530023574829,2.7886226542936043,0.11040233075618744,0.5897188186645508,5.4,4.98,0.036575619131326675,70110.25267036581,0.129,-3413.670000000002,5.541455160744498,0.887121,,0.049800001084804535,0.15213043987751007,0.6365461945533752,8419.716604448191,0.320658117447278,-0.41999999999999993,0.3074997218204072
1928,Belgium,BEL,0,0,0.0,0,0,0,0,23347.0,4676.0,17.25820541381836,92.3512191772461,2.830271005630493,3.2631683832269336,0.170173779129982,0.2334674447774887,4.25,4.59,0.03667815029621124,79721.4567860227,0.147,-1931.6829999999973,5.7811618725324285,0.757945,,0.045899998396635056,0.2164454460144043,0.25942015647888184,7341.888727505464,0.6343421351648391,0.33999999999999986,-0.006552912642015185
1929,Belgium,BEL,0,0,0.0,0,0,0,0,30436.0,5866.0,19.975528717041016,95.77275848388672,2.907104015350342,4.425538820389468,0.35620883107185364,-0.3185960054397583,4.35,4.53,0.03989103063941002,89484.65352126441,0.194,-3744.0,6.168922729836433,0.633886,,0.04529999941587448,0.4034048020839691,-0.3022567927837372,13536.38248811318,1.6516453100170758,0.1800000000000006,0.3036364415128281
1930,Belgium,BEL,0,0,0.0,0,0,0,0,33152.0,7112.0,20.436155319213867,94.17359924316406,2.5705153942108154,4.121616274892842,-0.06867410242557526,-0.31274354457855225,2.95,3.9699999999999998,0.03480000048875809,90645.23740693557,0.188,-4718.976600000002,6.161872532430906,0.598453,,0.03970000147819519,-0.016280580312013626,-0.28866109251976013,15347.351993635377,1.2199566070642778,1.0199999999999996,0.08923643054277819
1931,Belgium,BEL,0,0,1.0,1,0,0,0,29863.0,8514.0,18.987289428710938,86.0943603515625,1.645421028137207,4.1962639176464,0.018109384924173355,-0.3380846679210663,2.5,3.9699999999999998,0.023000000044703484,82336.78322807243,0.154,-1146.293999999998,5.6260575296108275,0.64724,,0.03970000147819519,0.08149495720863342,-0.3138085603713989,11069.110395215794,1.1815167398893989,1.4699999999999998,-0.09920970077220082
1932,Belgium,BEL,0,0,0.0,0,0,0,0,25367.0,9141.0,21.3670597076416,77.34558868408203,1.741185188293457,3.807029780431422,-0.09275640547275543,-0.006992405746132135,3.46,4.47,0.02449999935925007,70724.01182110178,0.137,-1926.412769999999,5.076142131979694,0.783485,,0.04470000043511391,-0.02723076194524765,0.02667750045657158,5387.602464014086,0.6882013914296699,1.0099999999999998,-0.15055419750192545
1933,Belgium,BEL,0,0,0.0,0,0,0,0,25254.0,8970.0,21.980756759643555,77.4095230102539,1.754522442817688,3.3218201025332994,-0.1274510622024536,-0.12159982323646545,3.5000000000000004,4.55,0.02500000037252903,68935.51359804395,0.131,-1153.6443799999997,4.970389170896784,0.718046,,0.045499999076128006,-0.05638375133275986,-0.09682412445545197,3753.1001952018632,0.09929066027670563,1.0499999999999994,-0.004454606378365589
1934,Belgium,BEL,0,0,1.0,1,0,0,0,20638.6172,8084.0,21.980756759643555,77.4095230102539,1.754522442817688,2.8099505522231922,-0.15409323573112488,-0.21606427431106567,2.98,4.12,0.02329999953508377,66675.46759877128,0.109,-329.09330000000045,4.695431472081217,0.734802,,0.041200000792741776,-0.0745617225766182,-0.188296839594841,-2872.976222209287,-0.5262464294706821,1.1400000000000001,-0.1827584857844302
1935,Belgium,BEL,0,0,0.0,0,0,0,0,16023.2344,7014.0,15.818588256835938,56.415409088134766,10.629777908325195,2.959245837730307,0.053132619708776474,0.4842537045478821,2.18,4.31,0.019700000062584877,65362.04866312105,0.118,-1703.0689999999995,4.617879300620416,0.840855,,0.04309999942779541,0.14166231453418732,0.5263822078704834,-10150.823749695783,-0.5111800404063249,2.1299999999999994,-0.22362848999399054
1936,Belgium,BEL,0,0,0.0,0,0,0,0,15570.0986,5912.0,13.849538803100586,50.511112213134766,12.899489402770996,2.9005941184239408,-0.019822590053081512,0.22668491303920746,2.0,4.07,0.018200000748038292,71496.47262924876,0.114,-2281.7216599999992,4.829385222786237,0.795865,,0.040699999779462814,0.06324774026870728,0.2667202055454254,-14073.592708178518,-0.7339012679102868,2.0700000000000003,-0.028279920812991466
1937,Belgium,BEL,0,0,0.0,0,0,0,0,15741.5029,5345.0,14.838116645812988,53.74656295776367,12.3357572555542,2.8152825267055896,-0.029411258175969124,-0.09052010625600815,2.0,3.95,0.01600000075995922,85638.00281326784,0.125,-2384.7145999999993,5.181895093062605,0.718174,,0.039500001817941666,0.054832570254802704,-0.05840388312935829,-18309.01025920415,-1.0211242842294164,1.9500000000000002,0.011008555848194934
1938,Belgium,BEL,0,0,0.0,0,0,0,0,14650.0391,5250.0,16.38617706298828,60.067012786865234,15.40237045288086,2.841942399117574,0.009469750337302685,-0.12960520386695862,2.61,4.39,0.01600000075995922,83018.09465186713,0.126,-1854.626659999998,5.3652002256063165,0.692671,,0.04390000179409981,0.09626637399196625,-0.08698742091655731,-24839.320882548913,-1.240384304299961,1.7799999999999998,-0.06933669592628289
1939,Belgium,BEL,0,0,1.0,1,0,0,0,12833.5596,5169.0,18.89603042602539,67.61823272705078,17.98042106628418,2.6393273687864904,-0.07129284739494324,-0.2431836873292923,2.68,4.89,0.01600000075995922,81957.5457407248,0.102,1407.3020399999987,5.428652002256063,0.717181,,0.048900000751018524,0.015292622148990631,-0.19987210631370544,-33175.735932340984,-1.73654143576332,2.2099999999999995,-0.12399144381805771
1940,Belgium,BEL,0,0,0.0,0,0,0,0,10849.6191,5169.0,14.97179889678955,46.630348205566406,10.18984317779541,2.8739342460119564,0.08888619393110275,1.179366946220398,2.03,4.81,0.01600000075995922,75864.9193548387,,,8.043841063326902,,,0.04809999838471413,0.17652453482151031,1.2579715251922607,-42747.666160502195,-1.8436116483271223,2.78,-0.15459004063066029
1941,Belgium,BEL,0,0,0.0,0,0,0,0,,5169.0,12.213241577148438,32.884578704833984,5.422558784484863,4.084292453516064,0.4211515188217163,0.7336025834083557,2.0,4.13,0.015200000256299973,62879.03225806452,0.145,,15.568117725478134,,,0.04129999876022339,0.49649858474731445,0.7595657110214233,,-1.019236945687112,2.13,
1942,Belgium,BEL,0,0,0.0,0,0,0,0,,5169.0,10.074274063110352,30.19563102722168,3.5459344387054443,5.1453553755130566,0.2597930133342743,0.07401318848133087,2.0,4.01,0.014000000432133675,69030.24193548388,,,23.49125775521715,,,0.04010000079870224,0.3134138286113739,0.08186884969472885,,-0.3800263409260696,2.01,
1943,Belgium,BEL,0,0,0.0,0,0,0,0,,5169.0,7.685983657836914,19.918624877929688,1.7060167789459229,5.945151547872599,0.1554390788078308,-0.0922820195555687,2.0,3.95,0.014000000432133675,75181.45161290323,0.094,,26.576840742449882,,,0.039500001817941666,0.19895875453948975,-0.08733639121055603,,-0.026965603107137248,1.9500000000000002,
1944,Belgium,BEL,0,0,0.0,0,0,0,0,,5169.0,6.672923564910889,22.528919219970703,14.846846580505371,7.01154644435199,0.179373100399971,0.1427634209394455,2.0,3.82,0.01269999984651804,138516.1290322581,,,25.521039947970216,,,0.03819999843835831,0.21952156722545624,0.1462046355009079,,0.5797465024464925,1.8199999999999998,
1945,Belgium,BEL,0,0,0.0,0,0,0,0,,5169.0,5.428121566772461,39.58599853515625,34.2342529296875,7.912650131877076,0.1285165250301361,-0.029860584065318108,1.52,4.01,0.012500000186264515,201850.8064516129,,,19.52370575467022,,,0.04010000079870224,0.1744910478591919,-0.018135979771614075,,1.0202232175879402,2.4899999999999998,
1946,Belgium,BEL,0,0,0.0,0,0,0,0,,5169.0,5.740223407745361,52.38115692138672,26.216659545898438,9.362947191089047,0.1832887828350067,-0.11057457327842712,1.67,4.18,0.01269999984651804,215198.7007465352,0.165,-27608.915183760113,17.27298364354202,1.18262,,0.04179999977350235,0.2290034294128418,-0.09290892630815506,,2.019502931629556,2.51,
